route_id,main_shape_id,trip_headsign,direction_id,route_desc,valid_from,valid_to,parent_version_id,note,version_id
3370,X678,Izraelita temető,0,Blaha Lujza tér M / Izraelita temető,2013-11-10,2014-02-16,,,100691
3370,X679,Blaha Lujza tér M,1,Blaha Lujza tér M / Izraelita temető,2013-11-10,2014-02-16,,,100692
3371,X690,Új köztemető (Kozma utca),0,Blaha Lujza tér M / Sörgyár,2013-11-09,2014-09-05,,,100693
3371,X691,Blaha Lujza tér M,1,Blaha Lujza tér M / Sörgyár,2013-11-09,2014-09-05,,,100694
3620,X649,"Rákospalota, MÁV-telep",0,"Örs vezér tere M+H / Rákospalota, MÁV-telep",2013-11-04,2014-04-28,,,100695
3620,X650,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákospalota, MÁV-telep",2013-11-04,2014-04-28,,,100696
6210,L672,Közvágóhíd,1,Közvágóhíd / Tököl,2013-11-04,2014-03-23,,,100697
9090,R981,"Kispest, Kossuth tér",0,"Deák Ferenc tér M / Kispest, Kossuth tér",2013-11-01,2014-03-27,,,100698
9090,R992,Deák Ferenc tér M,1,"Deák Ferenc tér M / Kispest, Kossuth tér",2013-11-01,2014-05-22,,,100699
HP61,X806,Gödöllő H,0,"Gödöllő, Szabadság tér H / Gödöllő H",2013-11-09,2014-03-01,,,100700
HP61,X803,"Gödöllő, Szabadság tér H",1,"Gödöllő, Szabadság tér H / Gödöllő H",2013-11-09,2014-03-01,,,100701
VP12,O840,"Rákospalota, Kossuth utca",0,"Angyalföld kocsiszín / Rákospalota, Kossuth utca",2013-11-09,,,,100702
VP12,O841,Angyalföld kocsiszín,1,"Angyalföld kocsiszín / Rákospalota, Kossuth utca",2013-11-09,,,,100703
VP14,X802,"Káposztásmegyer, Mogyoródi-patak",0,"Angyalföld kocsiszín / Káposztásmegyer, Mogyoródi-patak",2013-11-09,2014-05-11,,,100704
VP14,X809,Angyalföld kocsiszín,1,"Angyalföld kocsiszín / Káposztásmegyer, Mogyoródi-patak",2013-11-09,2014-05-11,,,100705
0460,M041,"Újpalota, Nyírpalota út",1,"Újpalota, Nyírpalota út / Rákoskeresztúr, városközpont",2013-11-08,2013-12-19,,,100706
1695,M031,"Pécel, Kun József utca",0,"Örs vezér tere M+H / Pécel, Kun József utca",2013-11-08,2013-11-07,,,100707
1150,U162,Lehel tér M,1,Boráros tér H / Árpád híd M,2013-11-08,2014-05-18,,,100708
1600,R283,Békásmegyer H,0,Batthyány tér M+H / Békásmegyer H,2013-11-08,2014-05-11,,,100709
1600,R284,Batthyány tér M+H,1,Batthyány tér M+H / Békásmegyer H,2013-11-08,2014-10-25,,,100710
1620,M021,"Rákoskeresztúr, vkp. (metró felé)",1,"Kőbánya alsó vasútállomás / Maglód, Auchan áruház",2013-11-23,2013-12-13,,,100711
1695,M026,"Pécel, Kun József utca",0,"Örs vezér tere M+H / Pécel, Kun József utca",2013-11-08,2013-11-17,,,100712
1935,X427,"Ganztelep, Mednyánszky utca",0,"Kőbánya-Kispest M / Ganztelep, Mednyánszky utca",2013-11-08,2014-02-06,,,100713
1940,O761,Kele utca,0,Határ út M / Tövishát utca,2013-11-08,,,,100714
1940,O762,Határ út M,1,Határ út M / Tövishát utca,2013-11-08,,,,100715
2600,X308,Virágosnyereg út,0,Batthyány tér M+H / Virágosnyereg út,2013-11-08,2014-10-26,,,100716
2600,R292,Batthyány tér M+H,1,Batthyány tér M+H / Virágosnyereg út,2013-11-08,2014-04-06,,,100717
2620,M099,"Rákoskeresztúr, vkp. (metró felé)",1,Kőbánya alsó vasútállomás / Erzsébet körút,2013-11-18,2013-12-28,,,100718
3030,X750,Kőbánya alsó vasútállomás (Mázsa tér),1,Mexikói út M / Gubacsi út,2013-11-08,2014-06-03,,,100719
9600,X396,Móricz Zsigmond körtér,1,"Móricz Zsigmond körtér / Békásmegyer, Újmegyeri tér",2013-11-08,2014-04-15,,,100720
0150,X736,Árpád híd M,0,Boráros tér H / Árpád híd M,2013-11-15,2014-02-02,,,100721
0150,X729,Boráros tér H,1,Boráros tér H / Árpád híd M,2013-11-15,2014-05-22,,,100722
1310,M993,Csömöri út,0,"Örs vezér tere M+H / Kisszentmihály, Baross utca",2013-11-15,2013-11-24,,,100723
1610,M012,Kucorgó tér,0,Örs vezér tere M+H / Kucorgó tér,2013-11-23,2013-12-22,,,100724
1610,V796,"Rákoskeresztúr, vkp. (metró felé)",1,Örs vezér tere M+H / Kucorgó tér,2013-11-23,2013-12-22,,,100725
1695,V811,"Pécel, Kun József utca",0,"Örs vezér tere M+H / Pécel, Kun József utca",2013-11-18,2014-02-27,,,100726
1695,V813,"Rákoskeresztúr, vkp. (metró felé)",1,"Örs vezér tere M+H / Pécel, Kun József utca",2013-11-18,2014-02-27,,,100727
2660,W893,"Ganztelep, Mednyánszky utca",0,"Pestszentimre vasútállomás / Ganztelep, Mednyánszky utca",2013-11-15,2013-12-29,,,100728
0665,M761,Határ út M,1,"Határ út M / Soroksár, BILK",2013-11-22,2013-11-28,,,100729
0975,V788,"Rákoskeresztúr, vkp. (metró felé)",1,Örs vezér tere M+H / Kucorgó tér,2013-11-22,2014-04-28,,,100730
1310,N502,"Kisszentmihály, Baross utca",0,"Örs vezér tere M+H / Kisszentmihály, Baross utca",2013-11-25,,,,100731
1611,V799,"Rákoskeresztúr, Kis utcai lakótelep",0,"Örs vezér tere M+H / Rákoskeresztúr, Kis utcai lakótelep",2013-11-22,2014-03-30,,,100732
1611,V800,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákoskeresztúr, Kis utcai lakótelep",2013-11-22,,,,100733
1621,V806,Kőbánya alsó vasútállomás,1,"Kőbánya alsó vasútállomás / Rákoskeresztúr, vkp. (metró felé)",2013-11-22,,,,100734
1685,U139,"Rákoshegy, Ferihegyi út",0,"Örs vezér tere M+H / Rákoshegy, Ferihegyi út",2013-11-22,,,,100735
1685,U140,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákoshegy, Ferihegyi út",2013-11-22,,,,100736
2361,W682,"Ganztelep, Mednyánszky utca",0,"Ganztelep, Mednyánszky utca / Ganztelep, Mednyánszky utca",2013-11-22,2014-02-13,,,100737
2615,V818,"Rákoskeresztúr, városközpont",0,"Örs vezér tere M+H / Rákoskeresztúr, városközpont",2013-11-22,,,,100738
2615,V819,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákoskeresztúr, városközpont",2013-11-22,2014-01-01,,,100739
3047,X994,Hidegkuti Nándor Stadion,0,Újbuda-központ / Hidegkuti Nándor Stadion,2013-11-24,,,,100740
3047,X995,Újbuda-központ,1,Újbuda-központ / Hidegkuti Nándor Stadion,2013-11-24,,,,100741
3180,I977,Móricz Zsigmond körtér,0,Széll Kálmán tér M / Savoya Park,2013-11-25,2013-12-05,,,100742
3180,I976,Széll Kálmán tér M,1,Széll Kálmán tér M / Savoya Park,2013-11-25,2013-12-05,,,100743
9560,R904,"Pécel, Kun József utca",0,"Hűvösvölgy / Pécel, Kun József utca",2013-11-22,2014-01-03,,,100744
9560,R905,Hűvösvölgy,1,"Hűvösvölgy / Pécel, Kun József utca",2013-11-22,2014-01-03,,,100745
9900,R944,"Rákoskeresztúr, vkp. (metró felé)",0,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2013-11-22,2014-01-03,,,100746
9900,R945,Normafa,1,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2013-11-22,2014-04-28,,,100747
0205,Y020,"Káposztásmegyer, Szilas-patak",0,"Keleti pályaudvar M / Káposztásmegyer, Szilas-patak",2013-12-13,2014-10-09,,,100748
0205,Y021,Keleti pályaudvar M,1,"Keleti pályaudvar M / Káposztásmegyer, Szilas-patak",2013-12-13,2014-10-09,,,100749
0210,N788,Normafa,1,"Széll Kálmán tér M / Csillebérc, KFKI",2013-12-02,2013-12-22,,,100750
0260,0741,Nyugati pályaudvar M,1,Nyugati pályaudvar M / Árpád híd M,2013-12-09,2013-12-27,,,100751
0437,Y092,Budafok-Tétény Műv. Kp.,0,Városház tér / Budafok-Tétény Műv. Kp.,2013-11-30,,,,100752
0665,M763,Határ út M,1,"Határ út M / Soroksár, BILK",2013-11-29,2014-01-09,,,100753
0910,R706,Nyugati pályaudvar M,0,Széll Kálmán tér M / Nyugati pályaudvar M,2013-12-03,2014-11-02,,,100754
0910,R707,Széll Kálmán tér M,1,Széll Kálmán tér M / Nyugati pályaudvar M,2013-12-03,2014-11-02,,,100755
1050,O098,Apor Vilmos tér,1,Apor Vilmos tér / Gyöngyösi utca M,2013-12-16,2014-06-19,,,100756
1290,K028,Széher út,0,Széll Kálmán tér M / Bölöni György utca / Széher út,2013-12-09,2014-02-06,,,100757
1290,K029,Széll Kálmán tér M,1,Széll Kálmán tér M / Bölöni György utca / Széher út,2013-12-09,2014-02-06,,,100758
1620,V801,Kőbánya alsó vasútállomás,1,"Kőbánya alsó vasútállomás / Maglód, Auchan áruház",2013-12-14,2013-12-08,,,100759
1660,X779,Pestszentimre vasútállomás,0,Gubacsi út / Ferihegy vasútállomás,2013-12-28,2013-12-29,,,100760
1780,Y016,Naphegy tér,1,Naphegy tér / Keleti pályaudvar M,2013-12-02,2014-10-09,,,100761
2040,U220,Békásmegyer H,0,"Rákospalota, Kossuth utca / Békásmegyer H",2013-12-29,2013-12-27,,,100762
2620,S297,Kőbánya alsó vasútállomás,1,Kőbánya alsó vasútállomás / Erzsébet körút,2013-12-29,2014-01-05,,,100763
2910,V047,"Zugliget, Libegő",0,"Nyugati pályaudvar M / Zugliget, Libegő",2013-12-03,,,,100764
2910,V048,Nyugati pályaudvar M,1,"Nyugati pályaudvar M / Zugliget, Libegő",2013-12-03,,,,100765
3010,X845,Közvágóhíd H,1,Közvágóhíd H / Lehel utca,2013-12-16,2014-01-30,,,100766
3011,X867,Árpád híd M,0,Népliget M / Lehel utca,2013-12-16,2014-11-18,,,100767
3011,X868,Népliget M,1,Népliget M / Lehel utca,2013-12-16,2014-11-18,,,100768
3027,X959,Közvágóhíd,0,Kossuth Lajos tér (Széchenyi rakpart) / Közvágóhíd,2013-12-08,2014-03-15,,,100769
3027,X960,Kossuth Lajos tér (Széchenyi rakpart),1,Kossuth Lajos tér (Széchenyi rakpart) / Közvágóhíd,2013-12-08,2014-03-15,,,100770
3140,E177,Lehel tér M,1,"Lehel tér M / Káposztásmegyer, Megyeri út",2013-12-02,2014-05-11,,,100771
3197,Y065,Kelenföld vasútállomás,0,Batthyány tér M+H / Kelenföld vasútállomás,2013-12-09,,,,100772
3197,Y066,Batthyány tér M+H,1,Batthyány tér M+H / Kelenföld vasútállomás,2013-12-09,,,,100773
3420,C880,"Kispest, Tulipán utca",0,"Határ út M / Kispest, Tulipán utca",2013-12-02,,,,100774
3420,C881,Határ út M,1,"Határ út M / Kispest, Tulipán utca",2013-12-02,,,,100775
3477,Y083,Széll Kálmán tér M,0,"Budafok, Városház tér / Széll Kálmán tér M",2013-11-30,2014-06-27,,,100776
3477,Y078,"Budafok, Városház tér",1,"Budafok, Városház tér / Széll Kálmán tér M",2013-11-30,2014-06-27,,,100777
9500,S021,Pestszentimre vasútállomás,0,"Rákospalota, Kossuth utca / Pestszentimre vasútállomás",2013-12-15,2014-08-08,,,100778
0210,N839,"Csillebérc, KFKI",0,"Széll Kálmán tér M / Csillebérc, KFKI",2013-12-09,,,,100779
0211,N852,Normafa,0,Széll Kálmán tér M / Normafa,2013-12-09,,,,100780
0211,N851,Széll Kálmán tér M,1,Széll Kálmán tér M / Normafa,2013-12-09,,,,100781
0250,X418,Újpest-Központ M,0,Mexikói út M / Újpest-Központ M,2013-12-06,2014-09-18,,,100782
0250,X417,Mexikói út M,1,Mexikói út M / Újpest-Központ M,2013-12-06,2014-09-18,,,100783
0300,Y023,"Káposztásmegyer, Mogyoródi-patak",0,"Keleti pályaudvar M / Káposztásmegyer, Mogyoródi-patak",2013-12-09,2014-10-09,,,100784
0300,Y024,Keleti pályaudvar M,1,"Keleti pályaudvar M / Káposztásmegyer, Mogyoródi-patak",2013-12-09,2014-10-09,,,100785
0301,Y032,"Megyer, Szondi utca",0,"Keleti pályaudvar M / Megyer, Szondi utca",2013-12-09,2014-10-09,,,100786
0301,Y033,Keleti pályaudvar M,1,"Keleti pályaudvar M / Megyer, Szondi utca",2013-12-09,2014-10-09,,,100787
1020,W764,Szendrő utca,0,Széll Kálmán tér M / Szendrő utca,2013-12-06,2014-10-16,,,100788
1620,M021,"Rákoskeresztúr, vkp. (metró felé)",1,"Kőbánya alsó vasútállomás / Maglód, Auchan áruház",2013-12-09,2013-12-13,,,100789
1780,Y015,Keleti pályaudvar M,0,Naphegy tér / Keleti pályaudvar M,2013-12-09,2014-10-09,,,100790
1810,Y112,Aszódi utca,1,"Aszódi utca / József Attila ltp., Távíró utca",2013-12-06,2014-04-06,,,100791
1942,V384,Kele utca,0,Határ út M / Kele utca,2013-12-09,2013-12-12,,,100792
2040,S071,Újpest-Központ M,1,"Rákospalota, Kossuth utca / Békásmegyer H",2013-12-29,2013-12-29,,,100793
2300,Y035,"Megyer, Aquaworld",0,"Keleti pályaudvar M / Megyer, Aquaworld",2013-12-09,2014-04-04,,,100794
2300,Y036,Keleti pályaudvar M,1,"Keleti pályaudvar M / Megyer, Aquaworld",2013-12-09,2014-10-09,,,100795
3140,E176,"Káposztásmegyer, Megyeri út",0,"Lehel tér M / Káposztásmegyer, Megyeri út",2013-12-06,2014-05-11,,,100796
3180,I674,Savoya Park,0,Széll Kálmán tér M / Savoya Park,2013-12-06,2014-02-13,,,100797
3180,I675,Széll Kálmán tér M,1,Széll Kálmán tér M / Savoya Park,2013-12-06,2014-02-13,,,100798
3591,W972,"Farkasrét, Márton Áron tér",0,"Széll Kálmán tér M / Farkasrét, Márton Áron tér",2013-12-08,2014-04-05,,,100799
3591,W973,Széll Kálmán tér M,1,"Széll Kálmán tér M / Farkasrét, Márton Áron tér",2013-12-08,,,,100800
6200,L659,Közvágóhíd,1,Közvágóhíd / Ráckeve,2013-12-09,2013-12-13,,,100801
9310,V051,"Árpádföld, Dezsőfia utca",0,"Verecke lépcső / Árpádföld, Dezsőfia utca",2013-12-07,2014-03-27,,,100802
VP01,X993,Bécsi út (Vörösvári út),1,Bécsi út (Vörösvári út) / Árpád híd M,2013-12-16,2014-04-10,,,100803
VP101,Y124,"Óbuda, Bogdáni út",1,"Óbuda, Bogdáni út / Lehel utca/Róbert Károly körút",2013-12-16,2014-04-10,,,100804
0920,0154,"Kistarcsa, kórház H",0,"Rákosszentmihály vasútállomás / Kistarcsa, kórház H",2013-12-30,2013-12-27,,,100805
1620,V801,Kőbánya alsó vasútállomás,1,"Kőbánya alsó vasútállomás / Maglód, Auchan áruház",2013-12-14,2014-01-31,,,100806
1942,V382,Tövishát utca,0,Határ út M / Kele utca,2013-12-13,2013-12-29,,,100807
6200,L657,Közvágóhíd,1,Közvágóhíd / Ráckeve,2013-12-14,2014-04-12,,,100808
VP01,X990,Árpád híd M,0,Bécsi út (Vörösvári út) / Árpád híd M,2013-12-23,2014-04-10,,,100809
VP101,Y123,Árpád híd M,0,"Óbuda, Bogdáni út / Árpád híd M",2013-12-23,2014-04-10,,,100810
0210,N837,Széll Kálmán tér M,1,"Széll Kálmán tér M / Csillebérc, KFKI",2013-12-23,,,,100811
0260,X377,Árpád híd M,0,Nyugati pályaudvar M / Árpád híd M,2013-12-23,2013-12-27,,,100812
0340,Y307,"Békásmegyer, Újmegyeri tér",0,"Árpád híd M / Békásmegyer, Újmegyeri tér",2013-12-23,2014-01-12,,,100813
0340,Y305,Árpád híd M,1,"Árpád híd M / Békásmegyer, Újmegyeri tér",2013-12-23,2014-03-06,,,100814
0460,L997,"Újpalota, Nyírpalota út",1,"Újpalota, Nyírpalota út / Rákoskeresztúr, városközpont",2013-12-20,2014-07-10,,,100815
0665,M762,BILK bekötőút,0,"Határ út M / Soroksár, BILK",2013-12-23,2014-01-05,,,100816
0920,O287,Auchan Liget,0,"Rákosszentmihály vasútállomás / Kistarcsa, kórház H",2013-12-28,,,,100817
0980,N932,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Rákoscsaba vasútállomás,2013-12-23,2014-02-02,,,100818
1060,Y309,"Római úti lakótelep, Varsa utca",0,"Árpád híd M / Római úti lakótelep, Varsa utca",2013-12-23,2014-01-12,,,100819
1060,Y310,Árpád híd M,1,"Árpád híd M / Római úti lakótelep, Varsa utca",2013-12-23,2014-02-02,,,100820
1351,X370,"Soroksár, Millenniumtelep",0,"Soroksár, Kertvárosi körút / Soroksár, Millenniumtelep",2014-01-05,2014-10-25,,,100821
1351,X369,"Soroksár, Kertvárosi körút",1,"Soroksár, Kertvárosi körút / Soroksár, Millenniumtelep",2014-01-05,2014-10-25,,,100822
1610,V793,Kucorgó tér,0,Örs vezér tere M+H / Kucorgó tér,2013-12-23,2014-03-30,,,100823
1610,V794,Örs vezér tere M+H,1,Örs vezér tere M+H / Kucorgó tér,2013-12-23,2014-05-04,,,100824
1942,X424,Besence utca 9.,0,Határ út M / Kele utca,2013-12-30,2014-01-05,,,100825
1980,R877,"Rákoscsaba-Újtelep, Tóalmás utca",0,"Dél-pesti autóbuszgarázs / Rákoscsaba-Újtelep, Tóalmás utca",2013-12-23,2014-02-02,,,100826
2015,R511,Kucorgó tér,0,Kőbánya-Kispest M / Kucorgó tér,2013-12-23,2014-01-05,,,100827
3010,X844,Árpád híd M,0,Közvágóhíd H / Árpád híd M,2013-12-30,2014-01-30,,,100828
3147,Y432,"Káposztásmegyer, Megyeri út",0,"Lehel tér M / Káposztásmegyer, Megyeri út",2013-12-22,,,,100829
3147,Y433,Lehel tér M,1,"Lehel tér M / Káposztásmegyer, Megyeri út",2013-12-22,,,,100830
9400,Q593,Móricz Zsigmond körtér,1,Móricz Zsigmond körtér / Budaörsi lakótelep,2014-01-04,2013-12-26,,,100831
9411,I868,"Őrmezői lakótelep, Menyecske utca",0,"Móricz Zsigmond körtér / Őrmezői lakótelep, Menyecske utca",2014-01-03,,,,100832
9411,I867,Móricz Zsigmond körtér,1,"Móricz Zsigmond körtér / Őrmezői lakótelep, Menyecske utca",2014-01-03,,,,100833
9500,C139,Határ út M,1,"Rákospalota, Kossuth utca / Pestszentimre vasútállomás",2014-01-04,2013-12-26,,,100834
9560,R906,"Rákoskeresztúr, vkp. (városhatár felé)",0,"Hűvösvölgy / Pécel, Kun József utca",2014-01-04,2013-12-26,,,100835
9560,R912,Hűvösvölgy,1,"Hűvösvölgy / Pécel, Kun József utca",2014-01-04,2013-12-26,,,100836
9900,R949,"Rákoskeresztúr, vkp. (városhatár felé)",0,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2014-01-04,2013-12-26,,,100837
TP80,Y351,Puskás Ferenc Stadion M,0,Keleti pályaudvar M / Puskás Ferenc Stadion M,2014-01-10,2014-06-20,,,100838
TP80,Y352,Keleti pályaudvar M,1,Keleti pályaudvar M / Puskás Ferenc Stadion M,2014-01-10,2014-06-20,,,100839
0260,X203,Árpád híd M,0,Nyugati pályaudvar M / Árpád híd M,2013-12-28,2014-04-12,,,100840
0260,X202,Nyugati pályaudvar M,1,Nyugati pályaudvar M / Árpád híd M,2013-12-28,2014-04-12,,,100841
0665,M760,"Soroksár, BILK",0,"Határ út M / Soroksár, BILK",2014-01-06,2014-10-16,,,100842
1350,X368,"Soroksár, Millenniumtelep",0,"Soroksár, Auchan áruház / Soroksár, Millenniumtelep",2014-01-02,2014-08-31,,,100843
1350,X367,"Soroksár, Auchan áruház",1,"Soroksár, Auchan áruház / Soroksár, Millenniumtelep",2014-01-02,2014-08-31,,,100844
1660,X780,Ferihegy vasútállomás,0,Gubacsi út / Ferihegy vasútállomás,2013-12-30,2014-03-23,,,100845
1942,V382,Tövishát utca,0,Határ út M / Kele utca,2014-01-06,,,,100846
2015,M080,Kucorgó tér,0,Kőbánya-Kispest M / Kucorgó tér,2014-01-06,2014-03-30,,,100847
2040,U218,Békásmegyer H,0,"Rákospalota, Kossuth utca / Békásmegyer H",2013-12-28,2014-04-19,,,100848
2040,U219,"Rákospalota, Kossuth utca",1,"Rákospalota, Kossuth utca / Békásmegyer H",2013-12-30,2014-09-14,,,100849
2615,Y220,Örs vezér tere M+H,1,"Örs vezér tere M+H / Rákoskeresztúr, városközpont",2014-01-02,,,,100850
2620,M095,Erzsébet körút,0,Kőbánya alsó vasútállomás / Erzsébet körút,2013-12-30,2014-01-09,,,100851
2620,M099,"Rákoskeresztúr, vkp. (metró felé)",1,Kőbánya alsó vasútállomás / Erzsébet körút,2014-01-06,2014-02-06,,,100852
2660,W689,"Ganztelep, Mednyánszky utca",0,"Pestszentimre vasútállomás / Ganztelep, Mednyánszky utca",2013-12-30,2014-08-10,,,100853
2660,W690,Pestszentimre vasútállomás,1,"Pestszentimre vasútállomás / Ganztelep, Mednyánszky utca",2013-12-30,2014-03-14,,,100854
4800,Y301,Puskás Ferenc Stadion M,1,Puskás Ferenc Stadion M / Örs vezér tere M+H,2014-01-11,2014-02-28,,,100855
4801,Y291,Csertő utca,0,Puskás Ferenc Stadion M / Csertő utca,2014-01-10,2014-02-27,,,100856
4801,Y296,Puskás Ferenc Stadion M,1,Puskás Ferenc Stadion M / Csertő utca,2014-01-10,2014-02-27,,,100857
9400,Q594,Móricz Zsigmond körtér,1,Móricz Zsigmond körtér / Budaörsi lakótelep,2013-12-27,2014-03-27,,,100858
9500,H075,Határ út M,1,"Rákospalota, Kossuth utca / Pestszentimre vasútállomás",2013-12-27,,,,100859
9560,R904,"Pécel, Kun József utca",0,"Hűvösvölgy / Pécel, Kun József utca",2013-12-27,2014-03-27,,,100860
9560,R905,Hűvösvölgy,1,"Hűvösvölgy / Pécel, Kun József utca",2013-12-27,2014-03-27,,,100861
9900,R944,"Rákoskeresztúr, vkp. (metró felé)",0,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2013-12-27,2014-03-27,,,100862
1230,U877,"Soroksár, Auchan áruház",0,"Határ út M / Soroksár, Auchan áruház",2014-01-03,,,,100863
0220,Y414,Széll Kálmán tér M,1,"Széll Kálmán tér M / Budakeszi, Tesco-Parkcenter",2014-01-10,,,,100864
0340,Y517,"Békásmegyer, Újmegyeri tér",0,"Árpád híd M / Békásmegyer, Újmegyeri tér",2014-01-13,2014-05-04,,,100865
0665,M761,Határ út M,1,"Határ út M / Soroksár, BILK",2014-01-10,2014-10-16,,,100866
2620,S248,Erzsébet körút,0,Kőbánya alsó vasútállomás / Erzsébet körút,2014-01-10,2014-03-30,,,100867
4800,Y300,Örs vezér tere M+H,0,Puskás Ferenc Stadion M / Örs vezér tere M+H,2014-01-11,2014-02-21,,,100868
1060,Y519,"Római úti lakótelep, Varsa utca",0,"Árpád híd M / Római úti lakótelep, Varsa utca",2014-01-13,2014-02-02,,,100869
VP201,Y533,Közvágóhíd H,0,Ferencváros vasútállomás / Közvágóhíd H,2014-01-24,2014-03-31,,,100870
VP201,Y534,Ferencváros vasútállomás,1,Ferencváros vasútállomás / Közvágóhíd H,2014-01-24,2014-03-31,,,100871
0150,M042,Árpád híd M,0,Boráros tér H / Árpád híd M,2014-02-03,2014-04-06,,,100872
0640,X846,"Solymár, Auchan áruház",0,"Hűvösvölgy / Solymár, Auchan áruház",2014-02-01,2014-11-01,,,100873
0640,X847,Hűvösvölgy,1,"Hűvösvölgy / Solymár, Auchan áruház",2014-02-01,2014-11-01,,,100874
0980,Y479,Városközpont (Ferihegyi út),0,Kőbánya-Kispest M / Városközpont (Ferihegyi út),2014-02-03,,,,100875
0980,Y480,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Városközpont (Ferihegyi út),2014-02-03,2014-12-18,,,100876
0985,Y481,Rákoshegy vasútállomás,0,Kőbánya-Kispest M / Rákoshegy vasútállomás,2014-02-03,,,,100877
